#
# Results on Sun, 24 Nov 2024 02:21:23 GMT
# USER AGENT: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36 Edg/131.0.0.0
# Design number was non-random = 0
#
# Columns below this comment are as follows:
# 1. Results reception time.
# 2. MD5 hash of participant's IP address.
# 3. Controller name.
# 4. Order number of item.
# 5. Inner element number.
# 6. Label.
# 7. Latin Square Group.
# 8. PennElementType.
# 9. PennElementName.
# 10. Parameter.
# 11. Value.
# 12. EventTime.
# 13. PROLIFIC_ID.
# 14. Comments.
1732414883,3354a12fd793be584849c60e132fe850,PennController,2,0,consent,NULL,PennController,0,_Trial_,Start,1732414792830,6529ee154fa0e1dd162100b1,NULL
1732414883,3354a12fd793be584849c60e132fe850,PennController,2,0,consent,NULL,PennController,0,_Header_,Start,1732414792831,6529ee154fa0e1dd162100b1,NULL
1732414883,3354a12fd793be584849c60e132fe850,PennController,2,0,consent,NULL,PennController,0,_Header_,End,1732414792831,6529ee154fa0e1dd162100b1,NULL
1732414883,3354a12fd793be584849c60e132fe850,PennController,2,0,consent,NULL,PennController,0,_Trial_,End,1732414797450,6529ee154fa0e1dd162100b1,NULL
1732414883,3354a12fd793be584849c60e132fe850,PennController,3,0,instructions,NULL,PennController,1,_Trial_,Start,1732414797451,6529ee154fa0e1dd162100b1,NULL
1732414883,3354a12fd793be584849c60e132fe850,PennController,3,0,instructions,NULL,PennController,1,_Header_,Start,1732414797451,6529ee154fa0e1dd162100b1,NULL
1732414883,3354a12fd793be584849c60e132fe850,PennController,3,0,instructions,NULL,PennController,1,_Header_,End,1732414797451,6529ee154fa0e1dd162100b1,NULL
1732414883,3354a12fd793be584849c60e132fe850,PennController,3,0,instructions,NULL,Scale,scale,Choice,6,1732414814641,6529ee154fa0e1dd162100b1,NULL
1732414883,3354a12fd793be584849c60e132fe850,PennController,3,0,instructions,NULL,PennController,1,_Trial_,End,1732414816097,6529ee154fa0e1dd162100b1,NULL
1732414883,3354a12fd793be584849c60e132fe850,PennController,4,0,exp-start,NULL,PennController,2,_Trial_,Start,1732414816098,6529ee154fa0e1dd162100b1,NULL
1732414883,3354a12fd793be584849c60e132fe850,PennController,4,0,exp-start,NULL,PennController,2,_Header_,Start,1732414816098,6529ee154fa0e1dd162100b1,NULL
1732414883,3354a12fd793be584849c60e132fe850,PennController,4,0,exp-start,NULL,PennController,2,_Header_,End,1732414816098,6529ee154fa0e1dd162100b1,NULL
1732414883,3354a12fd793be584849c60e132fe850,PennController,4,0,exp-start,NULL,PennController,2,_Trial_,End,1732414818526,6529ee154fa0e1dd162100b1,NULL
# 14. Item.
# 15. Noun_TR.
# 16. Noun_EN.
# 17. Category_TR.
# 18. Category_EN.
# 19. Image1.
# 20. Group.
# 21. Condition.
# 22. Comments.
1732414883,3354a12fd793be584849c60e132fe850,PennController,11,0,ratings,NULL,PennController,10,_Trial_,Start,1732414818527,6529ee154fa0e1dd162100b1,7, palto,coat, giysi,clothes,coat1.jpeg,A,1,NULL
1732414883,3354a12fd793be584849c60e132fe850,PennController,11,0,ratings,NULL,PennController,10,_Header_,Start,1732414818527,6529ee154fa0e1dd162100b1,7, palto,coat, giysi,clothes,coat1.jpeg,A,1,NULL
1732414883,3354a12fd793be584849c60e132fe850,PennController,11,0,ratings,NULL,PennController,10,_Header_,End,1732414818527,6529ee154fa0e1dd162100b1,7, palto,coat, giysi,clothes,coat1.jpeg,A,1,NULL
1732414883,3354a12fd793be584849c60e132fe850,PennController,11,0,ratings,NULL,Scale,scale,Choice,7,1732414823510,6529ee154fa0e1dd162100b1,7, palto,coat, giysi,clothes,coat1.jpeg,A,1,NULL
1732414883,3354a12fd793be584849c60e132fe850,PennController,11,0,ratings,NULL,PennController,10,_Trial_,End,1732414824239,6529ee154fa0e1dd162100b1,7, palto,coat, giysi,clothes,coat1.jpeg,A,1,NULL
1732414883,3354a12fd793be584849c60e132fe850,PennController,6,0,ratings,NULL,PennController,5,_Trial_,Start,1732414824245,6529ee154fa0e1dd162100b1,2, kurabiye,cookie, unlu mamül,baked goods,cookie2.jpeg,A,2,NULL
1732414883,3354a12fd793be584849c60e132fe850,PennController,6,0,ratings,NULL,PennController,5,_Header_,Start,1732414824245,6529ee154fa0e1dd162100b1,2, kurabiye,cookie, unlu mamül,baked goods,cookie2.jpeg,A,2,NULL
1732414883,3354a12fd793be584849c60e132fe850,PennController,6,0,ratings,NULL,PennController,5,_Header_,End,1732414824245,6529ee154fa0e1dd162100b1,2, kurabiye,cookie, unlu mamül,baked goods,cookie2.jpeg,A,2,NULL
1732414883,3354a12fd793be584849c60e132fe850,PennController,6,0,ratings,NULL,Scale,scale,Choice,3,1732414827955,6529ee154fa0e1dd162100b1,2, kurabiye,cookie, unlu mamül,baked goods,cookie2.jpeg,A,2,NULL
1732414883,3354a12fd793be584849c60e132fe850,PennController,6,0,ratings,NULL,PennController,5,_Trial_,End,1732414828681,6529ee154fa0e1dd162100b1,2, kurabiye,cookie, unlu mamül,baked goods,cookie2.jpeg,A,2,NULL
1732414883,3354a12fd793be584849c60e132fe850,PennController,13,0,ratings,NULL,PennController,12,_Trial_,Start,1732414828684,6529ee154fa0e1dd162100b1,9, şapka,hat, giysi,clothes,hat1.jpeg,A,1,NULL
1732414883,3354a12fd793be584849c60e132fe850,PennController,13,0,ratings,NULL,PennController,12,_Header_,Start,1732414828684,6529ee154fa0e1dd162100b1,9, şapka,hat, giysi,clothes,hat1.jpeg,A,1,NULL
1732414883,3354a12fd793be584849c60e132fe850,PennController,13,0,ratings,NULL,PennController,12,_Header_,End,1732414828684,6529ee154fa0e1dd162100b1,9, şapka,hat, giysi,clothes,hat1.jpeg,A,1,NULL
1732414883,3354a12fd793be584849c60e132fe850,PennController,13,0,ratings,NULL,Scale,scale,Choice,6,1732414831462,6529ee154fa0e1dd162100b1,9, şapka,hat, giysi,clothes,hat1.jpeg,A,1,NULL
1732414883,3354a12fd793be584849c60e132fe850,PennController,13,0,ratings,NULL,PennController,12,_Trial_,End,1732414832191,6529ee154fa0e1dd162100b1,9, şapka,hat, giysi,clothes,hat1.jpeg,A,1,NULL
1732414883,3354a12fd793be584849c60e132fe850,PennController,20,0,ratings,NULL,PennController,19,_Trial_,Start,1732414832198,6529ee154fa0e1dd162100b1,16, at,horse, hayvan,animals,horse2.jpeg,A,2,NULL
1732414883,3354a12fd793be584849c60e132fe850,PennController,20,0,ratings,NULL,PennController,19,_Header_,Start,1732414832198,6529ee154fa0e1dd162100b1,16, at,horse, hayvan,animals,horse2.jpeg,A,2,NULL
1732414883,3354a12fd793be584849c60e132fe850,PennController,20,0,ratings,NULL,PennController,19,_Header_,End,1732414832198,6529ee154fa0e1dd162100b1,16, at,horse, hayvan,animals,horse2.jpeg,A,2,NULL
1732414883,3354a12fd793be584849c60e132fe850,PennController,20,0,ratings,NULL,Scale,scale,Choice,3,1732414836144,6529ee154fa0e1dd162100b1,16, at,horse, hayvan,animals,horse2.jpeg,A,2,NULL
1732414883,3354a12fd793be584849c60e132fe850,PennController,20,0,ratings,NULL,PennController,19,_Trial_,End,1732414836864,6529ee154fa0e1dd162100b1,16, at,horse, hayvan,animals,horse2.jpeg,A,2,NULL
1732414883,3354a12fd793be584849c60e132fe850,PennController,10,0,ratings,NULL,PennController,9,_Trial_,Start,1732414836870,6529ee154fa0e1dd162100b1,6, otobüs,bus, araç,vehicles,bus2.jpeg,A,2,NULL
1732414883,3354a12fd793be584849c60e132fe850,PennController,10,0,ratings,NULL,PennController,9,_Header_,Start,1732414836870,6529ee154fa0e1dd162100b1,6, otobüs,bus, araç,vehicles,bus2.jpeg,A,2,NULL
1732414883,3354a12fd793be584849c60e132fe850,PennController,10,0,ratings,NULL,PennController,9,_Header_,End,1732414836871,6529ee154fa0e1dd162100b1,6, otobüs,bus, araç,vehicles,bus2.jpeg,A,2,NULL
1732414883,3354a12fd793be584849c60e132fe850,PennController,10,0,ratings,NULL,Scale,scale,Choice,3,1732414840457,6529ee154fa0e1dd162100b1,6, otobüs,bus, araç,vehicles,bus2.jpeg,A,2,NULL
1732414883,3354a12fd793be584849c60e132fe850,PennController,10,0,ratings,NULL,PennController,9,_Trial_,End,1732414841185,6529ee154fa0e1dd162100b1,6, otobüs,bus, araç,vehicles,bus2.jpeg,A,2,NULL
1732414883,3354a12fd793be584849c60e132fe850,PennController,14,0,ratings,NULL,PennController,13,_Trial_,Start,1732414841188,6529ee154fa0e1dd162100b1,10, sandalye,chair, mobilya,furniture,chair2.jpeg,A,2,NULL
1732414883,3354a12fd793be584849c60e132fe850,PennController,14,0,ratings,NULL,PennController,13,_Header_,Start,1732414841188,6529ee154fa0e1dd162100b1,10, sandalye,chair, mobilya,furniture,chair2.jpeg,A,2,NULL
1732414883,3354a12fd793be584849c60e132fe850,PennController,14,0,ratings,NULL,PennController,13,_Header_,End,1732414841188,6529ee154fa0e1dd162100b1,10, sandalye,chair, mobilya,furniture,chair2.jpeg,A,2,NULL
1732414883,3354a12fd793be584849c60e132fe850,PennController,14,0,ratings,NULL,Scale,scale,Choice,2,1732414843978,6529ee154fa0e1dd162100b1,10, sandalye,chair, mobilya,furniture,chair2.jpeg,A,2,NULL
1732414883,3354a12fd793be584849c60e132fe850,PennController,14,0,ratings,NULL,PennController,13,_Trial_,End,1732414844700,6529ee154fa0e1dd162100b1,10, sandalye,chair, mobilya,furniture,chair2.jpeg,A,2,NULL
1732414883,3354a12fd793be584849c60e132fe850,PennController,15,0,ratings,NULL,PennController,14,_Trial_,Start,1732414844704,6529ee154fa0e1dd162100b1,11, masa,table, mobilya,furniture,table1.jpeg,A,1,NULL
